CustomerID,Recency,Frequency,Monetary,PurchaseProbability,Segment
14507.0,11,4,924.6899999999999,0.6897400411480034,  Needs Nurturing
15819.0,41,3,1585.47,0.6896757089595849,  Needs Nurturing
15624.0,27,4,588.13,0.6896457482696208,  Needs Nurturing
15134.0,37,4,614.86,0.6889052789952057,  Needs Nurturing
12669.0,61,3,2744.0299999999997,0.6886792181665544,  Needs Nurturing
17454.0,102,4,517.53,0.6884069195901908,  Needs Nurturing
14738.0,44,5,757.6500000000001,0.6873926715969654,  Needs Nurturing
14978.0,146,4,1537.28,0.6873092231455552,  Needs Nurturing
13110.0,47,5,1042.24,0.6872090718014499,  Needs Nurturing
13824.0,46,4,1429.84,0.6871951878790878,  Needs Nurturing
17463.0,86,3,1245.64,0.6867336779527903,  Needs Nurturing
16303.0,26,2,4036.33,0.6864328683865508,  Needs Nurturing
15089.0,4,3,2036.28,0.6855571027162448,  Needs Nurturing
17663.0,65,4,1016.53,0.6853702472239891,  Needs Nurturing
13623.0,120,4,551.92,0.6852253568199086,  Needs Nurturing
16470.0,26,3,539.13,0.6845041009358935,  Needs Nurturing
16744.0,7,3,403.51,0.6841533752347119,  Needs Nurturing
12951.0,84,5,751.78,0.6834238859502932,  Needs Nurturing
13634.0,16,3,783.77,0.6827714535804325,  Needs Nurturing
12948.0,15,4,1423.96,0.6818494340383912,  Needs Nurturing
14930.0,19,3,2372.86,0.6812317461667449,  Needs Nurturing
12853.0,45,6,1957.1000000000001,0.6812164310100988,  Needs Nurturing
16654.0,51,4,601.27,0.6807767170100869,  Needs Nurturing
18196.0,5,2,689.13,0.6807496857487243,  Needs Nurturing
13425.0,18,3,1624.21,0.6805147554262101,  Needs Nurturing
16126.0,12,3,3706.7000000000003,0.6801434925946115,  Needs Nurturing
14748.0,34,4,1118.77,0.6790906581261124,  Needs Nurturing
13048.0,24,3,1375.05,0.6788378183794056,  Needs Nurturing
14952.0,117,7,3534.61,0.6787780871371004,  Needs Nurturing
12676.0,34,4,998.0500000000001,0.6787244722006806,  Needs Nurturing
17667.0,72,4,1751.01,0.6783731014511968,  Needs Nurturing
17213.0,51,5,1780.01,0.6781495705850074,  Needs Nurturing
15815.0,51,4,1874.7,0.6772743965182666,  Needs Nurturing
15122.0,24,3,1633.78,0.6771071837391163,  Needs Nurturing
12688.0,24,1,4873.8099999999995,0.6760758497252052,  Needs Nurturing
15673.0,67,3,2104.39,0.6755666292117988,  Needs Nurturing
15755.0,18,3,1144.83,0.6744339334770015,  Needs Nurturing
13743.0,18,5,912.1199999999999,0.6740839049917401,  Needs Nurturing
13397.0,21,4,1228.19,0.6738457184829554,  Needs Nurturing
16788.0,33,2,597.48,0.673652217987858,  Needs Nurturing
13953.0,26,5,2604.36,0.6733183579355186,  Needs Nurturing
12464.0,16,6,780.55,0.673079525756076,  Needs Nurturing
16996.0,31,5,1041.78,0.6729284893268207,  Needs Nurturing
15024.0,23,5,845.62,0.6725311570654894,  Needs Nurturing
14321.0,27,3,900.65,0.6719577044875767,  Needs Nurturing
17320.0,10,3,1200.6200000000001,0.6715617963664782,  Needs Nurturing
14844.0,33,3,2257.6800000000003,0.6713998302618741,  Needs Nurturing
15048.0,27,3,324.53,0.6700603076117035,  Needs Nurturing
12775.0,100,4,1164.68,0.669689905069483,  Needs Nurturing
17341.0,67,3,781.36,0.66948351067614,  Needs Nurturing
12749.0,41,3,2755.23,0.6694770200158672,  Needs Nurturing
12633.0,40,3,1948.75,0.6683755083124526,  Needs Nurturing
16016.0,106,4,817.57,0.6683406404171611,  Needs Nurturing
17921.0,58,3,601.76,0.6683321781082807,  Needs Nurturing
17888.0,71,4,307.05,0.667041312408928,  Needs Nurturing
16150.0,39,3,1408.7,0.6664138906515578,  Needs Nurturing
16915.0,37,4,382.39000000000004,0.6662300632588618,  Needs Nurturing
16317.0,30,3,1341.65,0.6662276707712094,  Needs Nurturing
13324.0,113,7,3798.99,0.6659957326611755,  Needs Nurturing
17282.0,40,3,1703.41,0.6659812974798642,  Needs Nurturing
15400.0,2,5,716.2,0.6658869763460996,  Needs Nurturing
14868.0,30,4,1297.07,0.6652727954307474,  Needs Nurturing
16992.0,9,3,972.35,0.6649495923089379,  Needs Nurturing
15530.0,60,3,1168.73,0.66489280119377,  Needs Nurturing
14246.0,21,3,1474.06,0.6647342387442582,  Needs Nurturing
16444.0,5,3,541.4,0.6645226349275238,  Needs Nurturing
16681.0,55,4,1332.68,0.6641504333147226,  Needs Nurturing
14276.0,9,3,1119.74,0.6640800573296756,  Needs Nurturing
16549.0,34,2,781.52,0.6640487890694847,  Needs Nurturing
13908.0,37,3,1461.61,0.6636554311870555,  Needs Nurturing
15128.0,37,3,1170.24,0.6632791548251803,  Needs Nurturing
13577.0,3,3,1193.8,0.6630899057719649,  Needs Nurturing
12557.0,68,4,9000.960000000001,0.6629426749761521,  Needs Nurturing
14657.0,65,3,638.94,0.662754047633788,  Needs Nurturing
13149.0,16,3,1132.62,0.6624708062098746,  Needs Nurturing
12656.0,26,3,2820.67,0.6624447642996253,  Needs Nurturing
15696.0,131,6,1637.9,0.6617517473242872,  Needs Nurturing
14506.0,72,3,831.66,0.6613668948760935,  Needs Nurturing
15786.0,24,1,3160.84,0.6606321784466903,  Needs Nurturing
14223.0,2,3,991.13,0.6604526304794495,  Needs Nurturing
12942.0,41,3,683.9,0.6598299117874434,  Needs Nurturing
14916.0,4,3,967.76,0.6591710201432639,  Needs Nurturing
16131.0,26,4,2278.5,0.6580533448926714,  Needs Nurturing
14235.0,68,4,2802.86,0.6578969852266431,  Needs Nurturing
17090.0,8,4,811.77,0.6576816856246421,  Needs Nurturing
17069.0,65,5,1495.79,0.657447272461971,  Needs Nurturing
14132.0,24,5,1552.46,0.6571419155572197,  Needs Nurturing
13168.0,109,3,972.66,0.65707587807528,  Needs Nurturing
13548.0,6,2,682.41,0.6562898040347501,  Needs Nurturing
16801.0,73,4,1619.73,0.6562600160407152,  Needs Nurturing
18204.0,20,2,1367.32,0.6562507381203032,  Needs Nurturing
15245.0,44,3,2515.84,0.6557769533370262,  Needs Nurturing
15508.0,99,6,1000.27,0.6556764231801965,  Needs Nurturing
16306.0,124,6,632.27,0.6553773897660178,  Needs Nurturing
12643.0,38,6,3344.64,0.6553224576734513,  Needs Nurturing
16497.0,113,5,1550.7,0.6550506200091997,  Needs Nurturing
15800.0,17,2,699.08,0.6539495253768823,  Needs Nurturing
15106.0,51,3,1032.83,0.6535929367446371,  Needs Nurturing
16842.0,11,3,1264.19,0.6535323394667634,  Needs Nurturing
14740.0,107,3,1448.21,0.6533269715534094,  Needs Nurturing
16633.0,24,3,1168.26,0.6529410897955178,  Needs Nurturing
14532.0,146,4,932.85,0.6527966232020275,  Needs Nurturing
16949.0,96,4,893.75,0.652120843536424,  Needs Nurturing
17019.0,172,3,995.93,0.65194055754146,  Needs Nurturing
12645.0,20,3,1310.8600000000001,0.6514857431471566,  Needs Nurturing
17571.0,56,3,561.2,0.6513453798325495,  Needs Nurturing
16283.0,31,3,586.35,0.6507000983211906,  Needs Nurturing
12674.0,2,3,1402.0,0.6506604728408606,  Needs Nurturing
15625.0,14,4,1534.26,0.6506081767644536,  Needs Nurturing
17054.0,48,4,1207.32,0.6502369755664981,  Needs Nurturing
17873.0,94,4,1587.1200000000001,0.6498149458856292,  Needs Nurturing
12429.0,83,3,2844.88,0.6493359123892326,  Needs Nurturing
13027.0,24,6,6912.0,0.6488809158484872,  Needs Nurturing
12562.0,37,3,1605.23,0.64793054759406,  Needs Nurturing
16003.0,45,3,1793.9,0.6470891773060375,  Needs Nurturing
14292.0,56,4,2590.21,0.6468494425209561,  Needs Nurturing
13782.0,35,3,487.93,0.6467299342324792,  Needs Nurturing
12670.0,9,3,1634.47,0.6465423229143779,  Needs Nurturing
14403.0,40,4,1475.81,0.6456268140138886,  Needs Nurturing
17218.0,124,5,948.58,0.6455899912237462,  Needs Nurturing
15809.0,94,4,399.21,0.6452744166577189,  Needs Nurturing
13376.0,9,3,1019.76,0.6447648161128439,  Needs Nurturing
17469.0,19,3,1050.27,0.6447487243722647,  Needs Nurturing
13764.0,54,2,945.63,0.6445374266908658,  Needs Nurturing
13802.0,49,3,4599.42,0.6431413843181516,  Needs Nurturing
18093.0,3,4,2106.52,0.6430820418148939,  Needs Nurturing
13139.0,20,3,1710.94,0.6428422407106117,  Needs Nurturing
15172.0,46,3,886.74,0.642612110611241,  Needs Nurturing
14715.0,5,3,594.75,0.6424914462909523,  Needs Nurturing
16809.0,46,3,470.69,0.6421210861047899,  Needs Nurturing
15132.0,16,3,842.23,0.6420344668107496,  Needs Nurturing
13330.0,3,3,1140.93,0.6415577678017379,  Needs Nurturing
13517.0,17,2,1612.18,0.6414243867508618,  Needs Nurturing
14443.0,49,3,991.52,0.6413395422490903,  Needs Nurturing
14577.0,74,3,646.64,0.6411849773745896,  Needs Nurturing
17472.0,101,3,710.29,0.6410614579563405,  Needs Nurturing
16807.0,53,3,1121.59,0.6409983055590485,  Needs Nurturing
14669.0,152,3,1269.99,0.6408025235527598,  Needs Nurturing
17702.0,19,3,1338.77,0.6407600000656138,  Needs Nurturing
15810.0,80,3,1361.19,0.6405500394366597,  Needs Nurturing
18237.0,2,3,725.55,0.6394614646985078,  Needs Nurturing
16271.0,36,3,893.03,0.639279163003937,  Needs Nurturing
15906.0,55,4,797.71,0.6391634369551231,  Needs Nurturing
16191.0,173,8,2615.68,0.6377113244047237,  Needs Nurturing
12407.0,44,4,1407.3600000000001,0.6375317344786486,  Needs Nurturing
16110.0,172,2,693.93,0.6372723611333607,  Needs Nurturing
14161.0,126,3,1110.52,0.6370360976824604,  Needs Nurturing
13831.0,49,4,1455.3899999999999,0.6368064957931898,  Needs Nurturing
15574.0,88,4,702.25,0.6366165904257811,  Needs Nurturing
17522.0,49,4,912.25,0.6358699354132493,  Needs Nurturing
12539.0,172,3,4517.69,0.6356701994826864,  Needs Nurturing
14262.0,17,3,855.0,0.6356516115670406,  Needs Nurturing
16875.0,55,4,1138.2,0.6352580893347543,  Needs Nurturing
12422.0,6,3,803.5600000000001,0.6352472590904146,  Needs Nurturing
13815.0,82,2,2977.75,0.6344771074595417,  Needs Nurturing
13838.0,28,3,479.59,0.634110052720268,  Needs Nurturing
15108.0,52,4,1300.25,0.6340767141607443,  Needs Nurturing
13213.0,38,4,963.88,0.6340199149084059,  Needs Nurturing
16725.0,212,7,781.02,0.6333019069409156,  Needs Nurturing
13141.0,124,4,1401.03,0.6329405209254366,  Needs Nurturing
13174.0,226,2,2108.27,0.6320061156629769,  Needs Nurturing
17164.0,62,3,1270.42,0.6316875810569333,  Needs Nurturing
17302.0,33,3,661.61,0.6313301036789225,  Needs Nurturing
17685.0,177,5,1512.72,0.6312387364483243,  Needs Nurturing
14064.0,23,4,1097.6799999999998,0.6305883797206542,  Needs Nurturing
13772.0,7,2,686.22,0.6305270897121348,  Needs Nurturing
16612.0,29,3,870.3000000000001,0.6299038673627319,  Needs Nurturing
13925.0,3,4,678.25,0.6294494766248292,  Needs Nurturing
16706.0,8,2,411.55,0.6289740424726442,  Needs Nurturing
16899.0,60,3,510.18,0.6283856163672947,  Needs Nurturing
13984.0,36,4,819.33,0.6280932913184323,  Needs Nurturing
15953.0,122,4,826.14,0.6280691278932882,  Needs Nurturing
13995.0,26,3,871.9,0.6280583935036423,  Needs Nurturing
17602.0,34,2,909.5500000000001,0.6279571344459955,  Needs Nurturing
18008.0,113,7,2065.41,0.6274360509008803,  Needs Nurturing
17562.0,20,4,661.1,0.6273679123891902,  Needs Nurturing
16206.0,35,3,409.86,0.6269003509353941,  Needs Nurturing
14214.0,66,3,899.16,0.6267066981090874,  Needs Nurturing
16726.0,106,4,795.19,0.626088970937383,  Needs Nurturing
18221.0,26,3,706.86,0.6256544766651189,  Needs Nurturing
16572.0,37,3,1009.6,0.6251451712770645,  Needs Nurturing
15095.0,14,4,1370.6,0.6249763825460918,  Needs Nurturing
15737.0,58,5,897.9300000000001,0.6247218946131945,  Needs Nurturing
17188.0,74,5,1815.09,0.6241979762600282,  Needs Nurturing
16092.0,25,3,817.86,0.6238331344802566,  Needs Nurturing
16242.0,75,3,846.59,0.6238231853179118,  Needs Nurturing
13952.0,128,2,3251.071,0.6236867956342658,  Needs Nurturing
17827.0,152,4,1583.81,0.623599277837451,  Needs Nurturing
16031.0,2,2,548.94,0.6230318143068486,  Needs Nurturing
12668.0,169,3,2924.4700000000003,0.6229937774538544,  Needs Nurturing
16332.0,40,3,659.27,0.6224056018384003,  Needs Nurturing
16007.0,91,2,733.45,0.6222455780544909,  Needs Nurturing
15550.0,16,3,433.28,0.6221776221266976,  Needs Nurturing
17966.0,61,4,594.43,0.6218204997346691,  Needs Nurturing
16014.0,62,2,529.9300000000001,0.6215297726661189,  Needs Nurturing
12758.0,27,2,2791.59,0.621525870181382,  Needs Nurturing
13627.0,86,3,1027.0,0.6214603282656391,  Needs Nurturing
12700.0,66,2,2149.05,0.6211287694889626,  Needs Nurturing
17048.0,28,3,925.35,0.6209605555117588,  Needs Nurturing
12530.0,34,3,1221.65,0.6204874901944614,  Needs Nurturing
14127.0,33,3,709.71,0.620009765088879,  Needs Nurturing
17175.0,51,3,1132.6299999999999,0.6195347194000296,  Needs Nurturing
15312.0,13,3,794.8,0.619386094676596,  Needs Nurturing
12598.0,72,4,1584.3799999999999,0.6193153473216101,  Needs Nurturing
15376.0,27,2,989.02,0.6191317173954373,  Needs Nurturing
17179.0,88,3,711.79,0.6187021933703064,  Needs Nurturing
16954.0,35,4,1245.3799999999999,0.6183090442032523,  Needs Nurturing
16750.0,31,3,416.12,0.6179003643297298,  Needs Nurturing
16324.0,38,3,428.68,0.6178493319150145,  Needs Nurturing
13317.0,109,5,1313.98,0.6177765172268035,  Needs Nurturing
15712.0,20,3,766.3100000000001,0.6173917837053691,  Needs Nurturing
14215.0,97,4,1098.27,0.6173569552563423,  Needs Nurturing
13037.0,48,3,881.07,0.6171515696685338,  Needs Nurturing
13012.0,59,4,1012.3100000000001,0.6170452793621681,  Needs Nurturing
17146.0,16,3,749.78,0.6169260443627725,  Needs Nurturing
15535.0,83,4,536.4,0.6168090933103569,  Needs Nurturing
15785.0,68,4,1665.83,0.6166192646124485,  Needs Nurturing
13748.0,6,5,948.25,0.6161212722352661,  Needs Nurturing
14352.0,67,4,1078.96,0.6156375573009407,  Needs Nurturing
14959.0,20,3,537.32,0.6155160345258729,  Needs Nurturing
17265.0,49,2,562.9,0.6153985595948919,  Needs Nurturing
16770.0,147,4,656.48,0.6153808089664039,  Needs Nurturing
14684.0,125,2,519.26,0.61527645801356,  Needs Nurturing
15192.0,30,3,1044.32,0.6149816385094365,  Needs Nurturing
12928.0,58,3,1136.14,0.6144462328365351,  Needs Nurturing
17228.0,118,4,687.58,0.6133441594315288,  Needs Nurturing
17720.0,23,3,887.6,0.6127757012087464,  Needs Nurturing
13092.0,122,4,439.75,0.6127556854261322,  Needs Nurturing
15669.0,14,3,565.54,0.612449243753143,  Needs Nurturing
17398.0,25,3,653.38,0.611987782291363,  Needs Nurturing
17765.0,69,3,371.88,0.611839362512317,  Needs Nurturing
17204.0,85,4,1564.56,0.6116145919365535,  Needs Nurturing
13549.0,52,5,762.05,0.6115983229309926,  Needs Nurturing
17230.0,174,8,3638.41,0.6114736945961113,  Needs Nurturing
14621.0,67,3,1002.91,0.6112235302725518,  Needs Nurturing
16551.0,6,3,922.12,0.6110032678328102,  Needs Nurturing
16657.0,59,2,446.11,0.6107619531919775,  Needs Nurturing
15270.0,28,5,1850.29,0.610355780813531,  Needs Nurturing
16081.0,95,3,992.37,0.6099574629213721,  Needs Nurturing
13373.0,69,2,2055.58,0.6094024521230966,  Needs Nurturing
12444.0,32,2,2627.27,0.60911801922337,  Needs Nurturing
15201.0,36,4,933.26,0.6088954117972796,  Needs Nurturing
14546.0,112,2,874.88,0.6087177827107725,  Needs Nurturing
14013.0,20,3,473.02,0.6079742023369863,  Needs Nurturing
13715.0,191,5,1079.34,0.6074023466684276,  Needs Nurturing
13750.0,50,4,1316.63,0.6068527189210656,  Needs Nurturing
17429.0,38,3,524.9200000000001,0.6067134360815448,  Needs Nurturing
17849.0,128,4,605.8000000000001,0.606670951677246,  Needs Nurturing
16062.0,44,3,778.14,0.6066327360693318,  Needs Nurturing
14741.0,23,4,864.96,0.6066290608377812,  Needs Nurturing
12463.0,85,3,985.79,0.6060160280942323,  Needs Nurturing
17259.0,58,2,603.37,0.6056202870754737,  Needs Nurturing
13515.0,27,3,523.96,0.6051126227191732,  Needs Nurturing
12826.0,89,4,818.62,0.604159076403397,  Needs Nurturing
14662.0,145,3,524.86,0.604018914331512,  Needs Nurturing
12910.0,44,4,1486.9,0.603338547370187,  Needs Nurturing
14293.0,57,3,739.41,0.6030172186594491,  Needs Nurturing
15514.0,136,6,2561.94,0.6028373687691306,  Needs Nurturing
17988.0,27,5,146.0,0.6027945785150023,  Needs Nurturing
16209.0,29,4,2116.9,0.6023414767238641,  Needs Nurturing
17375.0,109,3,400.1,0.6022090371035371,  Needs Nurturing
12830.0,1,5,6414.32,0.6008070063611287,  Needs Nurturing
14913.0,93,3,917.15,0.6006416423727761,  Needs Nurturing
13124.0,162,2,2574.12,0.6006360627070074,  Needs Nurturing
13450.0,35,4,1421.46,0.6006057610925879,  Needs Nurturing
17444.0,58,3,2940.04,0.6004530477174905,  Needs Nurturing
13000.0,17,3,534.85,0.5998973450531603,  Needs Nurturing
13313.0,51,3,918.34,0.5997908618999745,  Needs Nurturing
13722.0,42,3,2375.41,0.5993614214998533,  Needs Nurturing
13982.0,73,3,1230.1399999999999,0.598947301839516,  Needs Nurturing
15898.0,137,4,1002.99,0.5980183872287355,  Needs Nurturing
13157.0,51,3,873.1999999999999,0.597922606245473,  Needs Nurturing
15004.0,57,1,1246.32,0.5975882394685126,  Needs Nurturing
15797.0,23,4,2207.4,0.597473838979613,  Needs Nurturing
17252.0,27,2,353.86,0.5970299890377984,  Needs Nurturing
15835.0,48,3,675.51,0.596464792080254,  Needs Nurturing
16676.0,123,3,1098.5,0.5964149539264593,  Needs Nurturing
15665.0,78,2,2242.01,0.59610005508186,  Needs Nurturing
14231.0,94,3,925.71,0.5956891766476621,  Needs Nurturing
16709.0,110,4,1984.5900000000001,0.5956529120473808,  Needs Nurturing
17671.0,68,3,1098.55,0.5954061436819231,  Needs Nurturing
16394.0,81,3,933.1,0.5954040336334144,  Needs Nurturing
16871.0,121,4,2037.82,0.5953220520735144,  Needs Nurturing
17007.0,65,5,575.44,0.5953206247436892,  Needs Nurturing
14163.0,62,3,1659.39,0.5952453684463843,  Needs Nurturing
15133.0,38,3,982.42,0.594524199755266,  Needs Nurturing
17874.0,95,6,683.46,0.5943920659620117,  Needs Nurturing
14035.0,17,3,837.26,0.5941233472926785,  Needs Nurturing
14006.0,26,3,962.19,0.5940335465699496,  Needs Nurturing
15722.0,19,3,1424.8,0.5938659628269312,  Needs Nurturing
12421.0,25,3,628.56,0.5936471930671123,  Needs Nurturing
14958.0,57,3,499.68,0.5936444176420733,  Needs Nurturing
16682.0,2,3,810.22,0.5934119145049254,  Needs Nurturing
18016.0,96,3,488.76,0.5924284323917096,  Needs Nurturing
16426.0,3,4,689.83,0.592183163923816,  Needs Nurturing
16122.0,23,3,550.26,0.592010066618587,  Needs Nurturing
13265.0,94,3,1465.66,0.5914180429043645,  Needs Nurturing
14973.0,17,3,1314.45,0.5906759787804169,  Needs Nurturing
15768.0,26,3,621.8299999999999,0.5903820524076699,  Needs Nurturing
12993.0,31,3,372.4,0.5902536940009494,  Needs Nurturing
16774.0,26,3,542.2,0.5902483034737653,  Needs Nurturing
17897.0,83,3,566.6,0.5889386409263337,  Needs Nurturing
14871.0,88,3,354.75,0.5884826901072953,  Needs Nurturing
17045.0,23,3,339.44,0.5884221239581938,  Needs Nurturing
13873.0,30,3,389.6,0.588283043278554,  Needs Nurturing
13524.0,12,3,408.86,0.5877013460554981,  Needs Nurturing
16214.0,81,3,1062.75,0.5876971255631684,  Needs Nurturing
13523.0,110,3,2369.24,0.5864679265552468,  Needs Nurturing
15407.0,94,3,740.73,0.5857542410141426,  Needs Nurturing
12370.0,185,3,2806.41,0.5851601377725305,  Needs Nurturing
15549.0,68,2,1631.68,0.5849428726130411,  Needs Nurturing
15569.0,14,5,1375.71,0.5849351222614045,  Needs Nurturing
13900.0,93,3,740.95,0.5846250852408054,  Needs Nurturing
14803.0,72,3,845.55,0.5846160148473019,  Needs Nurturing
15443.0,19,2,684.8,0.5843796812282175,  Needs Nurturing
18161.0,50,3,771.26,0.5842399322702897,  Needs Nurturing
13186.0,4,2,1301.94,0.5837919031689284,  Needs Nurturing
14005.0,44,3,696.56,0.5837679217689261,  Needs Nurturing
15950.0,16,2,1091.38,0.5829650192008295,  Needs Nurturing
15646.0,68,3,447.64000000000004,0.5827800511831002,  Needs Nurturing
13138.0,43,3,489.45,0.5824496068162522,  Needs Nurturing
16618.0,121,4,1441.29,0.5821143528691807,  Needs Nurturing
15157.0,64,2,1505.37,0.5820793792113307,  Needs Nurturing
12560.0,22,2,1436.31,0.5820147079959641,  Needs Nurturing
13384.0,39,2,1755.84,0.5814081650556036,  Needs Nurturing
13951.0,86,3,674.45,0.5811634132083912,  Needs Nurturing
15462.0,4,3,234.6,0.5805343589381368,  Needs Nurturing
13865.0,47,3,383.34000000000003,0.5794507121467009,  Needs Nurturing
16103.0,68,4,1156.4,0.5793961274215133,  Needs Nurturing
14245.0,130,2,1693.45,0.5793197659596604,  Needs Nurturing
13126.0,163,5,1077.42,0.5782740863699216,  Needs Nurturing
15146.0,75,2,1327.16,0.57820486757874,  Needs Nurturing
16951.0,45,3,1277.75,0.5777516898113907,  Needs Nurturing
16511.0,55,2,582.7,0.5775742071645453,  Needs Nurturing
13735.0,86,2,1409.69,0.5773635562880659,  Needs Nurturing
17738.0,59,3,1571.49,0.5766490137510824,  Needs Nurturing
16342.0,18,3,283.71,0.5763156143362254,  Needs Nurturing
13320.0,17,3,981.15,0.5760365632750775,  Needs Nurturing
17515.0,116,3,571.37,0.575971428179538,  Needs Nurturing
16395.0,78,3,967.25,0.5758723402540764,  Needs Nurturing
15656.0,88,3,563.63,0.5754537113834534,  Needs Nurturing
12919.0,27,3,441.65,0.5754474173097213,  Needs Nurturing
16898.0,87,2,319.46999999999997,0.5752475966097689,  Needs Nurturing
13192.0,5,2,911.94,0.574851396973321,  Needs Nurturing
16398.0,64,2,1705.8,0.5748331377302467,  Needs Nurturing
13280.0,32,3,814.86,0.5744432471035112,  Needs Nurturing
14096.0,1,3,244.68,0.5744221306856572,  Needs Nurturing
15265.0,61,2,1506.1200000000001,0.5743502106758335,  Needs Nurturing
14273.0,46,3,450.05,0.5742326933771891,  Needs Nurturing
14305.0,24,2,1048.45,0.5741863599923722,  Needs Nurturing
16475.0,54,3,459.3,0.573689991695342,  Needs Nurturing
13026.0,3,3,604.2,0.5735696161742292,  Needs Nurturing
14626.0,33,2,1571.29,0.5733028420536848,  Needs Nurturing
17588.0,10,3,1240.2,0.5731493339008258,  Needs Nurturing
14460.0,20,3,434.34,0.5724963400554458,  Needs Nurturing
12360.0,23,2,1618.28,0.5721109538326807,  Needs Nurturing
13883.0,129,4,1742.78,0.5720954096570962,  Needs Nurturing
15907.0,87,2,529.52,0.5715425207835063,  Needs Nurturing
16107.0,13,3,1494.1200000000001,0.5711758719912182,  Needs Nurturing
17646.0,129,3,1008.39,0.571087257631282,  Needs Nurturing
13931.0,6,2,1237.53,0.571054686174963,  Needs Nurturing
14676.0,58,4,1690.92,0.5708037851190835,  Needs Nurturing
15027.0,78,3,966.9699999999999,0.5703403706142545,  Needs Nurturing
16805.0,84,2,460.59,0.5697939103949716,  Needs Nurturing
13122.0,4,2,922.39,0.5697598233238441,  Needs Nurturing
15864.0,9,3,957.8600000000001,0.5693305764380427,  Needs Nurturing
13941.0,82,3,2831.26,0.5693059504406024,  Needs Nurturing
17214.0,159,4,613.67,0.5692816848719834,  Needs Nurturing
16235.0,97,3,665.29,0.569258991535913,  Needs Nurturing
14794.0,114,4,679.54,0.5684088519892058,  Needs Nurturing
15079.0,123,4,895.61,0.5683131571011572,  Needs Nurturing
16340.0,17,1,549.07,0.568154511008415,  Needs Nurturing
13744.0,5,2,1156.36,0.5680210728335582,  Needs Nurturing
16261.0,23,2,418.38,0.5678769007789216,  Needs Nurturing
17979.0,79,3,504.54,0.5664323449223563,  Needs Nurturing
13489.0,15,4,449.52,0.5664229003058435,  Needs Nurturing
13510.0,5,2,897.81,0.5664117259316179,  Needs Nurturing
16146.0,67,3,734.13,0.5656017216627518,  Needs Nurturing
12691.0,55,4,556.3,0.5655687633611827,  Needs Nurturing
13614.0,74,2,794.98,0.5653408378819337,  Needs Nurturing
14450.0,91,3,483.25,0.5650730408854596,  Needs Nurturing
14167.0,75,3,402.1,0.5647747733815711,  Needs Nurturing
13659.0,116,2,1573.2,0.564686059834051,  Needs Nurturing
16203.0,58,3,378.3,0.5643059932012789,  Needs Nurturing
15701.0,21,1,857.0,0.5640147928535075,  Needs Nurturing
14901.0,12,5,822.12,0.5639971807142549,  Needs Nurturing
14499.0,44,2,370.96000000000004,0.5634573809768784,  Needs Nurturing
13015.0,107,4,1763.04,0.5629013057730019,  Needs Nurturing
14867.0,96,3,710.28,0.562798321324601,  Needs Nurturing
14970.0,47,3,1119.75,0.5627222243590524,  Needs Nurturing
18143.0,27,2,1000.16,0.5626226385843862,  Needs Nurturing
15240.0,102,3,1045.38,0.5623173633139407,  Needs Nurturing
16621.0,58,3,609.41,0.5621935062067338,  Needs Nurturing
17412.0,106,4,709.82,0.5618444270224645,  Needs Nurturing
17105.0,69,2,665.78,0.5614885760834273,  Needs Nurturing
15976.0,75,2,430.94,0.5610741285488944,  Needs Nurturing
15889.0,67,2,446.87,0.5610309997495746,  Needs Nurturing
17828.0,20,3,1076.66,0.5608653783497509,  Needs Nurturing
14021.0,65,3,631.9,0.5606714827124681,  Needs Nurturing
16906.0,97,3,394.94,0.5604640576763011,  Needs Nurturing
17572.0,10,3,196.0,0.5600493679592295,  Needs Nurturing
12456.0,41,2,2265.4,0.5593214672537036,  Needs Nurturing
16493.0,83,3,782.29,0.5590123021866826,  Needs Nurturing
13456.0,65,3,855.0600000000001,0.5586014603528042,  Needs Nurturing
15482.0,76,4,2103.5,0.5584136115668623,  Needs Nurturing
13118.0,118,3,799.7,0.5572639526427319,  Needs Nurturing
14584.0,79,4,1042.26,0.5572205675949232,  Needs Nurturing
12778.0,93,4,492.06,0.5571865952724917,  Needs Nurturing
15483.0,71,4,233.81,0.5566652009315277,  Needs Nurturing
14077.0,92,3,310.4,0.5565043057626423,  Needs Nurturing
15730.0,2,2,777.22,0.5564654483942676,  Needs Nurturing
12473.0,25,2,1186.25,0.5561191117885171,  Needs Nurturing
13814.0,2,2,1579.12,0.555790511420912,  Needs Nurturing
18062.0,83,3,720.52,0.555617476050894,  Needs Nurturing
14465.0,157,3,1058.6200000000001,0.5555861453579559,  Needs Nurturing
15227.0,126,3,876.8199999999999,0.5553512409136868,  Needs Nurturing
16780.0,10,2,425.19,0.5551971227287424,  Needs Nurturing
16224.0,51,3,865.88,0.5548654387780764,  Needs Nurturing
15062.0,128,3,814.04,0.5542957566058694,  Needs Nurturing
15780.0,94,3,475.28000000000003,0.554192668183131,  Needs Nurturing
18036.0,15,2,254.54,0.5541198168650748,  Needs Nurturing
17075.0,163,3,696.07,0.5540872314061493,  Needs Nurturing
17744.0,161,4,1288.96,0.5539480539212361,  Needs Nurturing
14346.0,31,2,1021.58,0.5536102799141179,  Needs Nurturing
12664.0,54,3,1957.48,0.5531945597650733,  Needs Nurturing
16102.0,9,2,1392.8400000000001,0.552795408778895,  Needs Nurturing
